frameRate	psychopyVersion	expName	date	eeg_record	stim_set	id	TrialNumber	image	category	subcategory	image_file	repeat	ran	order	break_text.started	break_text.stopped	delay_red_fix.started	delay_red_fix.stopped	jitter	stim_image.started	stim_image.stopped	photosensor_dot.started	photosensor_dot.stopped	trial_red_rix.started	trial_red_rix.stopped	response.keys	response.started	response.stopped	resp	rt	correct	response.rt
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	114	neutral_017.jpg	faces	male	sof_images/faces/neutral_017.jpg	2	1	113	None	None	None	None	133	557.38477	557.8851	557.38477	557.8851	556.88446	556.8844311	j	557.38477	None	j	0.7714622	1	0.7714622
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	115	manmade_006.jpg	scenes	manmade	sof_images/scenes/manmade_006.jpg	1	1	114	None	None	None	None	112	559.74646	560.24677	559.74646	560.24677	559.246	559.2459937	None	559.74646	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	116	americangoldfinch.jpg	objects	natural	sof_images/objects/americangoldfinch.jpg	1	1	115	None	None	None	None	124	561.8878	562.3882	561.8878	562.3882	561.3875	561.3875138	None	561.8878	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	117	neutral_096.jpg	faces	male	sof_images/faces/neutral_096.jpg	1	1	116	None	None	None	None	121	564.15955	564.65985	564.15955	564.65985	563.65906	563.6590704	None	564.15955	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	118	neutral_096.jpg	faces	male	sof_images/faces/neutral_096.jpg	2	1	117	None	None	None	None	125	566.391	566.8915	566.391	566.8915	565.8906	565.8906393	j	566.391	None	j	0.7722228	1	0.7722228
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	119	clownfish.jpg	objects	natural	sof_images/objects/clownfish.jpg	1	1	118	None	None	None	None	115	568.6626	569.1629	568.6626	569.1629	568.16223	568.1622242	None	568.6626	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	120	manmade_046.jpg	scenes	manmade	sof_images/scenes/manmade_046.jpg	1	1	119	None	None	None	None	116	570.8241	571.3245	570.8241	571.3245	570.3237	570.3237214	None	570.8241	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	121	manmade_014.jpg	scenes	manmade	sof_images/scenes/manmade_014.jpg	1	1	120	None	None	None	None	110	573.0057	573.50604	573.0057	573.50604	572.50525	572.5052537	None	573.0057	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	122	neutral_018.jpg	faces	female	sof_images/faces/neutral_018.jpg	1	1	121	None	None	None	None	131	575.1271	575.6275	575.1271	575.6275	574.6268	574.6267405	None	575.1271	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	123	natural_004.jpg	scenes	natural	sof_images/scenes/natural_004.jpg	1	1	122	None	None	None	None	133	577.45874	577.95905	577.45874	577.95905	576.9584	576.9583686	None	577.45874	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	124	natural_004.jpg	scenes	natural	sof_images/scenes/natural_004.jpg	2	1	123	None	None	None	None	127	579.81036	580.3108	579.81036	580.3108	579.31	579.310013	None	579.81036	None	n/a	-99	0	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	125	manmade_013.jpg	scenes	manmade	sof_images/scenes/manmade_013.jpg	1	1	124	None	None	None	None	133	582.11194	582.61237	582.11194	582.61237	581.61163	581.6116147	None	582.11194	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	126	neutral_074.jpg	faces	male	sof_images/faces/neutral_074.jpg	1	1	125	None	None	None	None	138	584.4536	584.9539	584.4536	584.9539	583.9534	583.9534172	None	584.4536	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	127	neutral_074.jpg	faces	male	sof_images/faces/neutral_074.jpg	2	1	126	None	None	None	None	122	586.85535	587.35565	586.85535	587.35565	586.3549	586.3549249	j	586.85535	None	j	0.7239397	1	0.7239397
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	128	patiochair.jpg	objects	manmade	sof_images/objects/patiochair.jpg	1	1	127	None	None	None	None	130	589.09686	589.5972	589.09686	589.5972	588.59656	588.5965771	None	589.09686	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	129	neutral_090.jpg	faces	female	sof_images/faces/neutral_090.jpg	1	1	128	None	None	None	None	130	591.42847	591.92883	591.42847	591.92883	590.9281	590.9281207	None	591.42847	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	130	neutral_066.jpg	faces	male	sof_images/faces/neutral_066.jpg	1	1	129	None	None	None	None	139	593.74005	594.24054	593.74005	594.24054	593.2398	593.2398107	None	593.74005	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	131	manmade_032.jpg	scenes	manmade	sof_images/scenes/manmade_032.jpg	1	1	130	None	None	None	None	127	596.16174	596.6622	596.16174	596.6622	595.6615	595.66151	None	596.16174	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	132	manmade_009.jpg	scenes	manmade	sof_images/scenes/manmade_009.jpg	1	1	131	None	None	None	None	140	598.4634	598.96375	598.4634	598.96375	597.963	597.9630397	None	598.4634	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	133	manmade_009.jpg	scenes	manmade	sof_images/scenes/manmade_009.jpg	2	1	132	None	None	None	None	120	600.88513	601.38544	600.88513	601.38544	600.38477	600.384766	j	600.88513	None	j	0.8628956	1	0.8628956
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	134	manmade_010.jpg	scenes	manmade	sof_images/scenes/manmade_010.jpg	1	1	133	None	None	None	None	110	603.11664	603.61707	603.11664	603.61707	602.61633	602.6163279	None	603.11664	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	135	neutral_032.jpg	faces	male	sof_images/faces/neutral_032.jpg	1	1	134	None	None	None	None	126	605.2381	605.73846	605.2381	605.73846	604.7378	604.737767	None	605.2381	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	136	natural_020.jpg	scenes	natural	sof_images/scenes/natural_020.jpg	1	1	135	None	None	None	None	125	607.5298	608.0301	607.5298	608.0301	607.02936	607.0293538	None	607.5298	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	137	manmade_011.jpg	scenes	manmade	sof_images/scenes/manmade_011.jpg	1	1	136	None	None	None	None	111	609.8114	610.31165	609.8114	610.31165	609.311	609.3109506	None	609.8114	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	138	neutral_043.jpg	faces	male	sof_images/faces/neutral_043.jpg	1	1	137	None	None	None	None	122	611.9428	612.44324	611.9428	612.44324	611.44244	611.4424354	None	611.9428	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	139	lawnmowertractor.jpg	objects	manmade	sof_images/objects/lawnmowertractor.jpg	1	1	138	None	None	None	None	134	614.1743	614.6747	614.1743	614.6747	613.674	613.6739965	None	614.1743	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	140	lawnmowertractor.jpg	objects	manmade	sof_images/objects/lawnmowertractor.jpg	2	1	139	None	None	None	None	138	616.5361	617.0363	616.5361	617.0363	616.0357	616.0357301	j	616.5361	None	j	0.8799353	1	0.8799353
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	141	natural_023.jpg	scenes	natural	sof_images/scenes/natural_023.jpg	1	1	140	None	None	None	None	139	618.9477	619.4481	618.9477	619.4481	618.4474	618.4474169	None	618.9477	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	142	neutral_009.jpg	faces	female	sof_images/faces/neutral_009.jpg	1	1	141	None	None	None	None	125	621.3594	621.85974	621.3594	621.85974	620.859	620.8590118	None	621.3594	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	143	neutral_067.jpg	faces	male	sof_images/faces/neutral_067.jpg	1	1	142	None	None	None	None	123	623.631	624.1314	623.631	624.1314	623.1306	623.1306451	None	623.631	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	144	fryingpan.jpg	objects	manmade	sof_images/objects/fryingpan.jpg	1	1	143	None	None	None	None	125	625.8726	626.3729	625.8726	626.3729	625.3722	625.3721751	None	625.8726	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	145	natural_046.jpg	scenes	natural	sof_images/scenes/natural_046.jpg	1	1	144	None	None	None	None	138	628.1441	628.6444	628.1441	628.6444	627.6438	627.643815	None	628.1441	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	146	manmade_020.jpg	scenes	manmade	sof_images/scenes/manmade_020.jpg	1	1	145	None	None	None	None	125	630.54584	631.0462	630.54584	631.0462	630.0454	630.0454247	None	630.54584	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	147	neutral_048.jpg	faces	male	sof_images/faces/neutral_048.jpg	1	1	146	None	None	None	None	126	632.80743	633.3077	632.80743	633.3077	632.307	632.3070229	None	632.80743	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	148	neutral_089.jpg	faces	male	sof_images/faces/neutral_089.jpg	1	1	147	None	None	None	None	111	635.0889	635.5893	635.0889	635.5893	634.5886	634.5885998	None	635.0889	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	149	fishingrod.jpg	objects	manmade	sof_images/objects/fishingrod.jpg	1	1	148	None	None	None	None	117	637.23047	637.7309	637.23047	637.7309	636.7301	636.7300966	None	637.23047	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	150	fishingrod.jpg	objects	manmade	sof_images/objects/fishingrod.jpg	2	1	149	None	None	None	None	120	639.42206	639.9223	639.42206	639.9223	638.92163	638.9216262	j	639.42206	None	j	0.8680474	1	0.8680474
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	151	manmade_035.jpg	scenes	manmade	sof_images/scenes/manmade_035.jpg	1	1	150	None	None	None	None	130	641.6435	642.14386	641.6435	642.14386	641.1432	641.1432025	None	641.6435	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	152	blackolive.jpg	objects	natural	sof_images/objects/blackolive.jpg	1	1	151	None	None	None	None	139	643.95514	644.4555	643.95514	644.4555	643.4549	643.4548862	None	643.95514	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	153	natural_025.jpg	scenes	natural	sof_images/scenes/natural_025.jpg	1	1	152	None	None	None	None	127	646.37683	646.87726	646.37683	646.87726	645.87646	645.8764816	None	646.37683	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	154	natural_025.jpg	scenes	natural	sof_images/scenes/natural_025.jpg	2	1	153	None	None	None	None	117	648.6685	649.16876	648.6685	649.16876	648.1681	648.1680725	j	648.6685	None	j	0.8475031	1	0.8475031
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	155	natural_035.jpg	scenes	natural	sof_images/scenes/natural_035.jpg	1	1	154	None	None	None	None	130	650.86005	651.3603	650.86005	651.3603	650.3596	650.3596176	None	650.86005	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	156	pillow.jpg	objects	manmade	sof_images/objects/pillow.jpg	1	1	155	None	None	None	None	111	653.17163	653.672	653.17163	653.672	652.6712	652.6712287	None	653.17163	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	157	craneflower.jpg	objects	natural	sof_images/objects/craneflower.jpg	1	1	156	None	None	None	None	122	655.3131	655.8135	655.3131	655.8135	654.81274	654.8127393	None	655.3131	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	158	cougar.jpg	objects	natural	sof_images/objects/cougar.jpg	1	1	157	None	None	None	None	124	657.56464	658.065	657.56464	658.065	657.0643	657.0642997	None	657.56464	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	159	natural_037.jpg	scenes	natural	sof_images/scenes/natural_037.jpg	1	1	158	None	None	None	None	123	659.8263	660.32666	659.8263	660.32666	659.32587	659.3258794	None	659.8263	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	160	neutral_010.jpg	faces	female	sof_images/faces/neutral_010.jpg	1	1	159	None	None	None	None	132	662.0778	662.57825	662.0778	662.57825	661.57745	661.5774451	None	662.0778	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	161	ceilingfan.jpg	objects	manmade	sof_images/objects/ceilingfan.jpg	1	1	160	None	None	None	None	118	664.42944	664.9298	664.42944	664.9298	663.9291	663.929092	None	664.42944	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	162	neutral_040.jpg	faces	male	sof_images/faces/neutral_040.jpg	1	1	161	None	None	None	None	122	666.62103	667.12134	666.62103	667.12134	666.1206	666.1206168	None	666.62103	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	163	manmade_003.jpg	scenes	manmade	sof_images/scenes/manmade_003.jpg	1	1	162	668.3522603	None	883.4823595	None	127	888.9763	889.47656	888.9763	889.47656	888.4758	None	None	888.9763	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	164	manmade_003.jpg	scenes	manmade	sof_images/scenes/manmade_003.jpg	2	1	163	None	None	None	None	120	891.27783	891.77826	891.27783	891.77826	890.7775	890.7775219	j	891.27783	None	j	0.8082744	1	0.8082744
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	165	natural_013.jpg	scenes	natural	sof_images/scenes/natural_013.jpg	1	1	164	None	None	None	None	115	893.4994	893.9997	893.4994	893.9997	892.99896	892.9989887	None	893.4994	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	166	plantpot.jpg	objects	manmade	sof_images/objects/plantpot.jpg	1	1	165	None	None	None	None	125	895.68097	896.1812	895.68097	896.1812	895.18054	895.1805385	None	895.68097	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	167	cheetah.jpg	objects	natural	sof_images/objects/cheetah.jpg	1	1	166	None	None	None	None	131	897.9625	898.4628	897.9625	898.4628	897.46216	897.4621305	None	897.9625	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	168	cormorant.jpg	objects	natural	sof_images/objects/cormorant.jpg	1	1	167	None	None	None	None	120	900.2941	900.79443	900.2941	900.79443	899.7939	899.7938563	None	900.2941	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	169	natural_001.jpg	scenes	natural	sof_images/scenes/natural_001.jpg	1	1	168	None	None	None	None	125	902.50574	903.0061	902.50574	903.0061	902.0053	902.0053306	None	902.50574	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	170	magnifyingglass.jpg	objects	manmade	sof_images/objects/magnifyingglass.jpg	1	1	169	None	None	None	None	110	904.7773	905.27765	904.7773	905.27765	904.2769	904.2768957	None	904.7773	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	171	manmade_023.jpg	scenes	manmade	sof_images/scenes/manmade_023.jpg	1	1	170	None	None	None	None	122	906.9087	907.40906	906.9087	907.40906	906.4084	906.4083927	None	906.9087	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	172	manmade_025.jpg	scenes	manmade	sof_images/scenes/manmade_025.jpg	1	1	171	None	None	None	None	114	909.1404	909.64075	909.1404	909.64075	908.63995	908.6399328	None	909.1404	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	173	natural_024.jpg	scenes	natural	sof_images/scenes/natural_024.jpg	1	1	172	None	None	None	None	127	911.31177	911.81226	911.31177	911.81226	910.81146	910.8114494	None	911.31177	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	174	neutral_059.jpg	faces	male	sof_images/faces/neutral_059.jpg	1	1	173	None	None	None	None	117	913.61346	914.1138	913.61346	914.1138	913.11304	913.1130467	None	913.61346	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	175	manmade_027.jpg	scenes	manmade	sof_images/scenes/manmade_027.jpg	1	1	174	None	None	None	None	120	915.80493	916.3053	915.80493	916.3053	915.3046	915.3046083	None	915.80493	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	176	natural_010.jpg	scenes	natural	sof_images/scenes/natural_010.jpg	1	1	175	None	None	None	None	123	918.02655	918.5269	918.02655	918.5269	917.52625	917.5262164	None	918.02655	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	177	natural_011.jpg	scenes	natural	sof_images/scenes/natural_011.jpg	1	1	176	None	None	None	None	125	920.27814	920.7785	920.27814	920.7785	919.7777	919.7777264	None	920.27814	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	178	neutral_011.jpg	faces	female	sof_images/faces/neutral_011.jpg	1	1	177	None	None	None	None	127	922.5396	923.04	922.5396	923.04	922.0393	922.0392865	None	922.5396	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	179	neutral_011.jpg	faces	female	sof_images/faces/neutral_011.jpg	2	1	178	None	None	None	None	117	924.82117	925.32166	924.82117	925.32166	924.3209	924.3209411	j	924.82117	None	j	0.5930803	1	0.5930803
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	180	neutral_072.jpg	faces	male	sof_images/faces/neutral_072.jpg	1	1	179	None	None	None	None	127	927.01276	927.5132	927.01276	927.5132	926.5125	926.5124868	None	927.01276	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	181	neutral_042.jpg	faces	female	sof_images/faces/neutral_042.jpg	1	1	180	None	None	None	None	134	929.3144	929.8147	929.3144	929.8147	928.814	928.814021	None	929.3144	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	182	manmade_019.jpg	scenes	manmade	sof_images/scenes/manmade_019.jpg	1	1	181	None	None	None	None	139	931.676	932.1764	931.676	932.1764	931.17566	931.1756636	None	931.676	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	183	neutral_055.jpg	faces	female	sof_images/faces/neutral_055.jpg	1	1	182	None	None	None	None	119	934.0977	934.59814	934.0977	934.59814	933.5975	933.5974473	None	934.0977	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	184	neutral_062.jpg	faces	female	sof_images/faces/neutral_062.jpg	1	1	183	None	None	None	None	139	936.30927	936.8096	936.30927	936.8096	935.8089	935.8089028	j	936.30927	None	j	1.1508875	0	1.1508875
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	185	natural_033.jpg	scenes	natural	sof_images/scenes/natural_033.jpg	1	1	184	None	None	None	None	129	938.7311	939.23145	938.7311	939.23145	938.23065	938.2306396	None	938.7311	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	186	neutral_021.jpg	faces	male	sof_images/faces/neutral_021.jpg	1	1	185	None	None	None	None	115	941.0426	941.5429	941.0426	941.5429	940.5423	940.5423056	None	941.0426	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	187	neutral_052.jpg	faces	female	sof_images/faces/neutral_052.jpg	1	1	186	None	None	None	None	120	943.20404	943.7044	943.20404	943.7044	942.70374	942.7037146	None	943.20404	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	188	manmade_028.jpg	scenes	manmade	sof_images/scenes/manmade_028.jpg	1	1	187	None	None	None	None	117	945.42566	945.926	945.42566	945.926	944.92535	944.925345	None	945.42566	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	189	manmade_028.jpg	scenes	manmade	sof_images/scenes/manmade_028.jpg	2	1	188	None	None	None	None	119	947.6071	948.10754	947.6071	948.10754	947.1069	947.1068823	j	947.6071	None	j	0.7699917	1	0.7699917
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	190	manmade_031.jpg	scenes	manmade	sof_images/scenes/manmade_031.jpg	1	1	189	None	None	None	None	140	949.80865	950.309	949.80865	950.309	949.30835	949.3083274	None	949.80865	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	191	manmade_031.jpg	scenes	manmade	sof_images/scenes/manmade_031.jpg	2	1	190	None	None	None	None	120	952.22034	952.72076	952.22034	952.72076	951.72003	951.7200308	j	952.22034	None	j	0.7717441	1	0.7717441
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	192	natural_042.jpg	scenes	natural	sof_images/scenes/natural_042.jpg	1	1	191	None	None	None	None	114	954.44196	954.9423	954.44196	954.9423	953.9416	953.94157	None	954.44196	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	193	adjustablewrench.jpg	objects	manmade	sof_images/objects/adjustablewrench.jpg	1	1	192	None	None	None	None	140	956.6134	957.1138	956.6134	957.1138	956.11316	956.1131753	None	956.6134	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	194	apricot.jpg	objects	natural	sof_images/objects/apricot.jpg	1	1	193	None	None	None	None	128	959.0251	959.5256	959.0251	959.5256	958.5248	958.5247611	None	959.0251	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	195	manmade_026.jpg	scenes	manmade	sof_images/scenes/manmade_026.jpg	1	1	194	None	None	None	None	132	961.3268	961.82715	961.3268	961.82715	960.82635	960.8263713	None	961.3268	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	196	manmade_005.jpg	scenes	manmade	sof_images/scenes/manmade_005.jpg	1	1	195	None	None	None	None	116	963.6784	964.1787	963.6784	964.1787	963.17804	963.1780194	None	963.6784	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	197	sandshovel.jpg	objects	manmade	sof_images/objects/sandshovel.jpg	1	1	196	None	None	None	None	111	965.85986	966.36035	965.85986	966.36035	965.3596	965.3596189	None	965.85986	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	198	neutral_020.jpg	faces	male	sof_images/faces/neutral_020.jpg	1	1	197	None	None	None	None	131	967.99146	968.4918	967.99146	968.4918	967.491	967.4910224	None	967.99146	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	199	manmade_001.jpg	scenes	manmade	sof_images/scenes/manmade_001.jpg	1	1	198	None	None	None	None	138	970.33295	970.8334	970.33295	970.8334	969.83264	969.8326554	None	970.33295	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	200	iceskate.jpg	objects	manmade	sof_images/objects/iceskate.jpg	1	1	199	None	None	None	None	131	972.7247	973.22504	972.7247	973.22504	972.22437	972.2243538	None	972.7247	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	201	natural_005.jpg	scenes	natural	sof_images/scenes/natural_005.jpg	1	1	200	None	None	None	None	111	975.0663	975.56665	975.0663	975.56665	974.5659	974.5659371	None	975.0663	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	202	neutral_094.jpg	faces	male	sof_images/faces/neutral_094.jpg	1	1	201	None	None	None	None	129	977.1979	977.69824	977.1979	977.69824	976.69745	976.6974581	None	977.1979	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	203	neutral_034.jpg	faces	female	sof_images/faces/neutral_034.jpg	1	1	202	None	None	None	None	128	979.5094	980.00977	979.5094	980.00977	979.0091	979.0090661	None	979.5094	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	204	broom.jpg	objects	manmade	sof_images/objects/broom.jpg	1	1	203	None	None	None	None	127	981.81104	982.31146	981.81104	982.31146	981.31067	981.3106746	None	981.81104	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	205	bull.jpg	objects	natural	sof_images/objects/bull.jpg	1	1	204	None	None	None	None	127	984.1126	984.61304	984.1126	984.61304	983.61224	983.6122713	None	984.1126	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	206	bull.jpg	objects	natural	sof_images/objects/bull.jpg	2	1	205	None	None	None	None	116	986.40424	986.90454	986.40424	986.90454	985.9039	985.9038715	j	986.40424	None	j	0.8448168	1	0.8448168
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	207	canoepaddle.jpg	objects	manmade	sof_images/objects/canoepaddle.jpg	1	1	206	None	None	None	None	112	988.59576	989.0962	988.59576	989.0962	988.0954	988.0953966	None	988.59576	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	208	neutral_081.jpg	faces	female	sof_images/faces/neutral_081.jpg	1	1	207	None	None	None	None	129	990.7474	991.2477	990.7474	991.2477	990.24695	990.2469209	None	990.7474	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	209	neutral_091.jpg	faces	female	sof_images/faces/neutral_091.jpg	1	1	208	None	None	None	None	118	993.05884	993.5592	993.05884	993.5592	992.55853	992.5585477	None	993.05884	None	n/a	-99	1	--
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	210	neutral_091.jpg	faces	female	sof_images/faces/neutral_091.jpg	2	1	209	None	None	None	None	139	995.2505	995.7508	995.2505	995.7508	994.75006	994.750043	j	995.2505	None	j	0.8847268	1	0.8847268
99.94942561	3.1.2	sof_task	2020_Feb_03_0953	yes	set7	999	211	americanwhitepelican.jpg	objects	natural	sof_images/objects/americanwhitepelican.jpg	1	1	210	None	None	None	None	130	997.6621	998.1625	997.6621	998.1625	997.16174	997.1617307	None	997.6621	None	n/a	-99	1	--
